"data__message","data__story","data__updated_time","data__id","paging__previous","paging__next"
"סבלאט של דירת גג מגניבה עם חדר סטודיו גדול, מטבח נפרד וגג פרטי ענק, עם הצללה פינת ישיבה וערסלים מפנקים וכוללת את כל מה שצריך, יש אינטרנט מהיר בדירה. הדירה ממוקמת בשכונת עג'מי ביפו, רחוב יאנוש קורצ'אק 11, מרחק הליכה של 3 דקות לאחד החופים היותר יפים של תל אביב. השכונה נעימה מאוד, המון שקט, ממש כמו לגור בפרבר. יש אוטובוסים לכל מקום, כעשר דקות נסיעה באוטובוס למרכז תל אביב. תקופת הסבלאט היא לחודש וחצי בתאריכים 7/8-18/9 (6 שבועות) בעלות של 340ש""ח (2300 ₪ לחודש) כולל כל ההוצאות. — ב-חוף עג'מי","","2014-08-02T06:57:19+0000","707688259256219_821385471219830","",""
"ניר הובלות לסטודנטים שרות אמין 0507779987","","2014-08-01T20:40:25+0000","707688259256219_821116274580083","",""
"סאבלט לשבוע מראשון הקרוב (3.8) עד שבת (10.8) 500שח סה""כ. בת""א, קריית שלום (רחוב ישראל גורי בקרבת קיבוץ גלויות) החדר עם מיטה גדולה, מאוורר, מזגן וטלוזיה בלי ערוצים :) מהחדר יוצאת מרפסת גדולה. בדירה יש גם שותפה שקטה ונחמדה. הדירה בגודל כ60מ""ר, בקומה 1. יש הול/ סלון קטן עם ספה, ומטבח עם כריים חשמליות, תנור.. יש גם מקרר חדיש ומכונת כביסה :)  איתי 054836258","","2014-08-01T19:48:05+0000","707688259256219_819966914695019","",""
"היי, מחפשות סאבלט במרכז ת""א עם שני חדרי שינה פנויים לתקופה של חודש וחצי-חודשיים. כניסה בסוף אוגוסט-תחילת ספטמבר נשמח להצעות. שיר 0509045454 סיון 0508433306","","2014-08-01T15:29:36+0000","707688259256219_820973241261053","",""
"Subletting my great apartment in center of Tel-Aviv - Neve-Tzedek. for period 20.08.14- 31.08.14. Very close to everything - 2 min from the sea, 5 min from Rothschild and Allenby. Nice and clean have everything for living - refrigerator, conditioner, wash machine... Good for one or couple. Only 2000 shek including all bills. The first - is the winner!   מסבלטת את דירתי המדהימה בנווה-צדק!!! בלב תל-אביב - 2 דק' הליכה מהים, 5 דק' מרוטשילד ואלנבי. דירה מהממת! מתאימה ליחיד או לזוג. בדירה יש הכל - מכונת כביסה, מקרר, מזגן אפילו אמבטיה אמיתית! לתקופה מ-20.08.14-31.08.14. 2000 שח' כולל כל החשבונות! כול קודם זוכה!!! לפנות בפרטי. כל ראשון זוכה!","","2014-08-01T15:18:59+0000","707688259256219_821009751257402","",""
"סבלט לחודש אוגוסט עם אפשרות הארכה. דירת סטודיו מרווחת, קומת קרקע כניסה פרטית, מיקום מרכזי ביפו צמוד לשוק הפשפשים, מעוצבת משופצת ונקייה לאללה. מחיר: 3000 ש""ח כולל מים חשמל ארנונה ואינטרנט, רק להיכנס.","","2014-08-01T12:08:17+0000","707688259256219_819223874769323","",""
"17.09-17.10 We are subletting our next to the beach apartment (Bugrashov Area) during the holiday season. The apartment has two rooms and fits up to two people with a child, it's completely equipped and renovated. 5,500 nis 17.09-17.10 סאבלט לדירה שמתאימה ליחיד או לזוג מסבלטים את הדירה שלנו באזור בוגרשוב, ממש צמוד לים, הדירה היא דירת שני חדרים עם מזגן בכל חדר, היא מאובזרת לחלוטין וממוקמת שלוש דקות הליכה מהים. PM me for more details!","","2014-08-01T09:21:08+0000","707688259256219_820848401273537","",""
"סבלאט של דירת גג מגניבה עם חדר סטודיו גדול, מטבח נפרד וגג פרטי ענק, עם הצללה פינת ישיבה וערסלים מפנקים וכוללת את כל מה שצריך, יש אינטרנט מהיר בדירה. הדירה ממוקמת בשכונת עג'מי ביפו, רחוב יאנוש קורצ'אק 11, מרחק הליכה של 3 דקות לאחד החופים היותר יפים של תל אביב. השכונה נעימה מאוד, המון שקט, ממש כמו לגור בפרבר. יש אוטובוסים לכל מקום, כעשר דקות נסיעה באוטובוס למרכז תל אביב. תקופת הסבלאט היא לחודש וחצי בתאריכים 7/8-18/9 (6 שבועות) בעלות של 340ש""ח (2300 ₪ לחודש) כולל כל ההוצאות. — ב-חוף עג'מי","","2014-08-01T07:33:35+0000","707688259256219_820820817942962","",""
"אנחנו בחלום,חלום טוב! כנראה שהמצב מתחיל להשתפר אני מצאתי דירת 3 חדרים בתל אביב ב3800 ש""ח שזה מחיר פצצה! את הדירה מצאתי בזכות הקבוצה ""דירות ברות השגה"" שם מפרסמים דירות ברות השגה במרכז!!! אז אפרגן לכם בלינק שלהם כדאי שגם לכם יהיה קל למצוא דירה במחיר סביר הלינק--------http://goo.gl/HgLePh","","2014-08-01T06:14:16+0000","707688259256219_820797404611970","",""
"","","2014-08-01T05:16:21+0000","707688259256219_820781661280211","",""
"נשאר רק חדר אחד!","","2014-08-01T01:59:17+0000","707688259256219_820720774619633","",""
"ניר הובלות לסטודנטים שרות אמין 0507779987","‎ניר שחר‎ shared ‎ניר הובלות חדש‎'s post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","2014-07-31T20:37:21+0000","707688259256219_820603104631400","",""
"סבלט מה9/8  ועד ה19/9 במרכז שדרות רוטשילד, 2500 לחודש, תאריכים גמישים. בואו לראות!  ","","2014-07-31T18:07:51+0000","707688259256219_820537681304609","",""
"לדירה מהממת!! דרושה שותפה ל 3 חודשים. (סבלט) הדירה: ענקית כ 90 מ""ר משופצת לגמרי, מאובזרת לחלוטין, תיקרות גבוהות.  ממוקמת בטשרניחובסקי, רחוב שקט ומרכזי ביותר, 2 דקות הליכה משיינקין, 5 דקות הליכה מהסנטר. החדר: חדר גדול מאוד עם מקלחת ושירותים פרטיים, ארון בגדים עצום, מיטה שידה ומזגן כמובן. כניסה ב 1.8 שכר דירה: 3000 ש""ח לחודש כולל ארנונה ומים (לא כולל חשמל) צרו קשר: ניר 0548033253 או בפרטי","","2014-07-31T16:26:30+0000","707688259256219_820483684643342","",""
"הדירה היפיפיה שלי פנויה לסאבלט בין התאריכים 19.9-18.10,  הדירה היא שניים וחצי חדרים ונמצאת מטר מכיכר רבין ברחוב שקט, במחיר 3500 בלבד. לעוד פרטים אפשר לפנות אלי בפרטי","","2014-07-31T14:51:16+0000","707688259256219_820437017981342","",""
"https://www.airbnb.com/rooms/935078 מסבלט את דירתי בחודש אוגוסט עד תחילת ספטמבר  תאריכים גמישים  5000 ש""ח  מאחורי כיכר מילאנו - 2 קומות 2 חדרי שינה אידיאלי לזוג\משפחה\שותפים","","2014-07-31T14:45:12+0000","707688259256219_820433891314988","",""
"מסבלטת דירה כייפית בת׳א לחודשיים..9-10/14 ממוקמת במרחק הליכה מקניון עזריאלי ורכבת השלום 3,300 שח לחודש כולל הכל למעט חשמל מרוהטת ומאובזרת לגמרי עם מזגנים חדשים חדר שינה ענק, סלון + מרפסת כייפית+ מרפסת שרות שיש בה מכונת כביסה ומייבש מקלחת ושרותים נפרדים+ דוד'ש וכבלים 0505410067","","2014-07-31T14:37:40+0000","707688259256219_820430777981966","",""
"מסבלט את החדר שלי (18 מ""ר) בדירת גג מדליקה בדרום העיר. מוכן לרדת משמעותית במחיר לחודש אחד. יש אופציה לחתום  לשנה מול בעל הבית בסוף אוגוסט.","","2014-07-31T12:41:07+0000","707688259256219_820375467987497","",""
"סבלאט של דירת גג מגניבה עם חדר סטודיו גדול, מטבח נפרד וגג פרטי ענק, עם הצללה פינת ישיבה וערסלים מפנקים וכוללת את כל מה שצריך, יש אינטרנט מהיר בדירה. הדירה ממוקמת בשכונת עג'מי ביפו, רחוב יאנוש קורצ'אק 11, מרחק הליכה של 3 דקות לאחד החופים היותר יפים של תל אביב. השכונה נעימה מאוד, המון שקט, ממש כמו לגור בפרבר. יש אוטובוסים לכל מקום, כעשר דקות נסיעה באוטובוס למרכז תל אביב. תקופת הסבלאט היא לחודש וחצי (6 שבועות) בעלות של 3750ש""ח (2500 ₪ לחודש) כולל כל ההוצאות","","2014-07-31T12:25:36+0000","707688259256219_820369941321383","",""
"מחפש סאבלט לחדר שלי לחודש אוגוסט (כניסה מיידי) במחיר נמוך משמעותית ממה שאני משלם. יש אופציה לחתום חוזה לשנה. דירת גג מהסרטים","","2014-07-31T12:04:14+0000","707688259256219_820362534655457","",""
"**סבלט 16.8-16.9***!!! קיץ במרכז העיר!! חדר מקסים ברחוב הס השקט, 5 דקות מהים וגן מאיר! מרפסת מהממת עם פרחים ונענע, מלא אוויר ואור! דירה מרווחת, סלון גדול, מטבח מאובזר, מזגן חדש חדש, מרפסות שמש, שירותים, מקלחת ו2 שותפות נהדרות. 2400 שח לתקופה!  לפרטים, netta.weiser1@gmail.com  **Sublet 16.8-16.9!!** Summer in the center of Tel Aviv! A wonderful room in the peaceful Hess Street, just 5 min walking from the beach and Meir Garden!  Great balcony with flowers, full of sunshine and air. Spacious apartment, large living room, fully equipped kitchen, new air conditioner, balconies, bathroom and 2 amazing roommates! only 2400 NIS** for more info: netta.weiser1@gmail.com","","2014-07-31T10:49:24+0000","707688259256219_820328831325494","",""
"מסבלטת את חדרי החמוד ל11 יום החל מתאריך ב18 לאוגוסט עד ה29.  שלמה המלך פרישמן. אין מיקום מרכזי מזה. קרוב להכל ולים. במחיר 700 ש""ח. (הדירה שומרת כשרות ולכן יש להפריד כלים פה) 0508-782317","","2014-07-31T10:26:25+0000","707688259256219_820322137992830","",""
"סאבלט לחודש אוגוסט (אפשר לפניי) - בדיזינגוף פרישמן (ליד הים) - 2300 ש""ח  חדר ענק בדירת שלושה חדרים עם מקלחת ושירותים פרטיים (לדירה יש עוד מקלחת ושירותים לשני השותפים אחרים). הסבר מפורט על המטבח ועוד מתואר באנגלית למטה טלפון 0525827272   Dizengoff square - huge room (in 1 3 Bdrm apt) + Private Bathroom - 2300 NIS.  The apartment is shared with two young (26 yrs) roommates.   The room features:  •Private toilet & shower  •Double sized bed  •Free high speed Wi-Fi  •Clean Towels & Sheets  •Closet  •Desk   The shared kitchen features:  •Microwave  •Gas stove and Toaster Oven  •Big refrigerator with freezer  •All cooking appliances (pots, pans, sieves etc.)  •Cutlery, plates and dining equipment","","2014-07-31T10:03:38+0000","707688259256219_820314444660266","",""
